Company ID,Company Name,Phone Number,Postal Code,Country
12305,Mears Group PLC,+44 1453 511911,GL3 4AH,United Kingdom
12322,PVH Corp.,(212) 381-3500,10016,United States
12323,CSC,703-876-1000,22102,United States
12393,Lemonway,33 1 48 57 03 15,93100,France
12419,Computer Task Group,+1 716-882-8000,14209,United States
12541,Sacchi Elettroforniture,+39 0362 6351,20832,Italy
12567,Valentin Haüy,+33 2 90 92 05 50,75343,France
12602,RTBF,32 2 737 48 81," 52""",Brussels
12632,zenlap,,,France
12638,AstraZeneca,+44 20 7304 5000,W2 6BD,United Kingdom
12661,Alven,33155343838,75001,France
12704,City Scoot,33 1 58 05 05 05,75017,France
12732,Babilou,+33 1 84 16 49 63,75011,France
12751,Hudson Advisors L.P.,(214) 754-8400,75204,United States
12759,ASK,+33 4 97 21 40 00," Sophia-Antipolis""",Mougins
12806,Spintank,+33 1 43 14 46 25,75011,France
12817,Intrasense,+33 4 67 13 01 30, Occitanie,34000
12820,Hermes,(713) 623-2177, South Holland," 2555 CH"""
12874,Bouygues Construction,,,
12908,BELIEVE DIGITAL INC,,75008,France
12937,Fahrenheit 212,(646) 654-1212,10012,United States
12939,DPD,+31 499 339 900,5684PK,Netherlands
12977,ISG plc,+44 20 7247 1717,G33 6FB,United Kingdom
12989,LOCAL WORLD LTD.,44 20 3763 1500,W8 5TT,United Kingdom
13000,Ayima,44 20 7148 5970,EC1A 9HP,United Kingdom
13031,Cabinet Roux,+33 2 28 01 10 10,44800,France
13040,ALTEN Italia,39 0236 57 10 00,20134,Italy
13067,SensioLabs,+33 1 40 99 83 24, Clichy, France
13077,VOUSFINANCER - Groupe ASSU 2000,33 4 76 19 05 37,38950,France
13078,Banque Populaire Alsace Lorraine Champagne,+33 1 76 61 49 09, RUE FRANÇOIS DE CUREL," CEDEX 1"""
13116,QlikTech International AB,+1 484-654-2162,19087,United States
13142,SITA,,30339,
13149,klepierre,+33 140675740,75009,France
13259,STUDIOCANAL,+33 1 71 35 35 35, Île-de-France,92863
13296,Lexmark,,92150,France
13317,Big Mamma,,75011,
13374,Groupe AFG,33 3 20 98 08 43,59700,France
13381,Versace,," 38""",Milan
13409,TELETECH International,33 1 53 46 00 00,92115,France
13462,Bel Group,+33 184027250,75008,France
13485,Genymobile,33 1 83 64 25 40,94111,France
13589,Burgeap (Groupe),+33 1 46 10 25 70, Île-de-France,92130
13606,Zazzle,(888) 892-9953,94063,United States
13631,SAP,+49 6106 611000,69190,Germany
13650,WILMINGTON PLC,+44 20 7490 0049,N1 7JQ,United Kingdom
13678,Adthink,,94022,United States
13691,University of Poitiers,+33 5 49 45 47 00,91101,France
13711,Alpha Card Merchant Services SCRL,32 2 676 21 40,1170,Belgium
13713,Societe Generale,+33 1 42 14 83 21,75009,France
13730,Ongo,+44 1724 279900," MERIDIAN HOUSE""",Scunthorpe
13732,Expert Line,,94270,France
13784,Netapsys,33 1 70 64 27 33," RUE DE PROVENCE""",Paris
13819,McGee Group Limited,+44 20 8998 1101,HA0 1BX,United Kingdom
13844,MEDIAMETRIE,33 1 47 58 97 58,92532,France
13850,PGS Group,33 2 35 66 02 78, BP 495,76807
13858,agnès b.,(212) 741-2585,75010,France
13870,Business France (Export),,,France
13936,Friday,442032177950,EC1M 3HE,United Kingdom
13965,Talentsoft,33 1 41 86 05 60,92100,France
13978,Akbank,+90 2 123855555,34330,Turkey
14033,ESSCA,+33 2 41 73 47 47, Angers, France
14056,Ecole Centrale Nantes,+33 2 40 37 16 00, Nantes, France
14084,EXKi,+32 2 646 64 57, Ixelles, Belgium
14106,Bouygues,+33 144201000,75008,France
14112,MEOTEC,33141104700,92100,France
14121,ELECTROCOMPONENTS PLC,+44 20 7239 8400," 2 Pancras SQ""",Oxford
14124,The Ascott,65 6713 2888,169016,France
14154,FeetMe,,78000,France
14173,LATÉCOeRE,+33 561587700, Toulouse, France
14204,Eurotoll,,92130,France
14255,Arkema,,19406,
14268,Biborg,+33 1 48 07 27 65, Paris, France
14288,Vacalians,+33 4 99 57 20 20,,France
14299,Daimler AG,+49 711 1792543,70327,Germany
14308,Cilgere Action Logement,33 1 71 72 20 20,75077,France
14347,MedinCell,,34830,France
14368,Inra,+33 1 42 75 90 00,75000,France
14408,Groupe Crit,,75017,
14410,Groupe GR International,+33 1 42 61 16 16,75009,France
14413,Migros,+33 4 50 42 63 30,74330,France
14470,Le Kiosk,33 1 53 53 01 90,75008,France
14504,Adami,+33 1 44 63 10 00,10000,France
14509,General Cable Corporation,+91 85957 28000,122018,India
14556,SAVOYE,33 3 80 54 40 00,21018,France
14600,IDELUX,+32 63 23 18 11," 98""",Arlon
14615,Compagnie Européenne des Bains,+33 4 79 35 68 66,64440,France
14708,AEW Europe,,75012,France
14799,BRIDGESTONE FRANCE,+33 1 69 19 27 00,1932,France
14845,Cimlec Industrie,33 1 30 90 44 22, ZI LES GARENNES," CEDEX"""
14858,Abalone Group,+33 2 40 69 09 83,44800,France
14861,Arquus,,,France
14871,MarketInvoice,+44 20 3784 4450,EC2A 4XQ,United Kingdom
14874,mymoneybank.com,+1 206-266-4064,44311,United States
14898,Laboratoire Cooper,33 1 64 87 20 00," CEDEX""",Melun
14931,J.P. COLONNA,,75008,France
14933,CGI FINANCE,+33 3 20 45 67 67, Nord-Pas-de-Calais,50003
14947,DRV Accountants & Adviseurs,+31 10 421 2020,4462DZ,Netherlands
14974,Absys Cyborg,147365175, Issy-les-Moulineaux, France
14976,Novancia Business School Paris,+33 1 55 65 56 00, Paris, France
14978,Maxxing,+33 3 20 14 66 66,59700,France
14986,Monster France,33 1 41 06 20 25,92300,France
14989,AP-HP,140875000,18610,France
15054,SFR Business,33 1 72 92 20 00,92190,France
15063,Universal Medica Group,,92210,France
15160,Artdesk,,75008,France
15193,thebigword,+44 870 748 8000, RING ROAD,LS12 6AB
15197,Continental,+49 51193801,30165,Germany
15202,Groupe Lactalis,+33 2 43 59 42 59, Laval, France
15244,ABCARRIERES,,33300,France
15254,ID2,+33 1 41 05 17 00,92300,France
15265,MCNICHOLAS CONSTRUCTION LTD,+44 20 8953 4144," ELSTREE RD""",Elstree
15270,Smach - Digital Business Studio,,75010,France
15292,ABB,+41 43 317 65 68,8050,Switzerland
15313,Groupe Caisse d'Epargne,+33158404142," avenue Pierre Mendès France""",Paris
15332,Kroll,(877) 300-6816,10016,United States
15334,Eilakaisla,+358 3 060900,00100,Finland
15337,Chubb,,10036,
15347,ista Danmark,+45 77 32 32 32,2750,Denmark
15355,Digital Virgo,33 4 37 48 23 00,20159,France
15394,Allsaints,(877) 840-1294,E1 6NF,United Kingdom
15413,ITalent,,59262,France
15457,jobWings Careers,514-448-5295,H4C 2C7,Canada
15462,Christian Dior Couture,,75008,France
15507,APE ETIQUETTES,+33 5 49 51 33 79, La Réole, France
15537,Asmodee Sas,,19001,France
15557,ba&sh,,10013,France
15622,Groupe Le Duff,33 2 99 22 23 24,75334,France
15695,Cooltech Applications,33 3 88 10 47 90,67810,France
15699,Reed Business Information,+44 20 8652 3500,SM2 5AR,United Kingdom
15704,Rubika,+33 3 61 10 12 20,59300,France
15707,SOCOTEC,33 1 30 12 80 00,20732,France
15722,Orangemarine,+33 4 26 78 20 71,13600,France
15730,Tangerine Confectionery,+44 1977 692500,WF8 2JS,United Kingdom
15735,Loews Hotels & Co,(619) 424-4000,10065,United States
15816,Deloitte Finland,+358 20 755500,00180,Finland
15824,UNICANCER,+33 4 91 09 70 53,75654,France
15826,Ville de Roubaix,,70737,France
15899,Bruker,+1 978-663-3660,01821,United States
15930,SCOR SE,,10038,
15936,Office Depot France SNC,33 3 44 54 54 54,60300,France
15981,Altarea Cogedim,,75008,France
15990,"""CareerBuilder",,200 North LaSalle Street,Chicago
16001,United Technologies,+1 860-728-7000,06032,United States
16049,La Mutuelle Générale,33 1 40 78 07 07,75013,France
16060,La Provence,33 4 91 84 45 08,13015,France
16114,AAA-Assistance Aeronautique et Aerospatiale,,75011,United States
16115,Sofradir,33 1 41 13 45 30,92290,France
16127,vente-privee,,92100,France
16134,THOM Europe,,75009,France
16177,Lyreco,,10260,France
16219,Trenkwalder,+90 216 364 96 96,1010,Turkey
16233,Steelcase Inc.,+1 616-247-2710,49508,United States
16250,"""Zapa",,54 Rue de Lancry,Paris
16269,Merck,49 6151 72 0,64293,Germany
16274,acta-mobilier.fr,+33 3 86 53 44 30,18001,France
16280,ALSTOM,+33 1 57 06 10 42,18001,France
16290,Weezevent,,,
16325,APRIL,+33 472367373,69003,France
16360,Halian,441189551870,RG1 1SB,United Kingdom
16361,Signaux Girod SA,+33 384346100,30004,France
16368,GALLIANCE,+33 2 40 09 49 00,44150,France
16392,Deezer,33 1 55 80 69 00,75009,France
16470,dotQompany,+31 6 22070821,4931,Netherlands
16493,Ace Hotel / Atelier Ace,(212) 679-2222,97205,United States
16496,Test-Aankoop / Test-Achats,+32 2 542 32 32,1060,Belgium
16510,ESCAL,+33 3 88 60 05 56,67017,France
16525,Beacon Capital Partners LLC,+1 617-457-0401,02109,United States
16547,Assurance Maladie,,10011,United States
16549,Maersk Line,973-514-5000,77381,Denmark
16561,Vygon SA,33 1 39 92 64 15,95440,France
16593,Safran Electronics & Defense,33 1 55 60 38 00, 18/20 QUAI DU POINT DU JOUR,92659
16623,Créateur en Morbihan,+33 297017777,75015,France
16633,assurance-maladie.fr,,,
16662,"""XPO Logistics",,5 American Lane,
16674,Royal Bournemouth Hospital,+44 1202 303626,BH7 7DW,United Kingdom
16682,Guy Degrenne,+33 231664490,14500,France
16698,Exalead,,78140,France
16703,Leroy Merlin,,,
16775,GRAIN DE MALICE,+33 4 37 24 07 09,59100,France
17009,Morneau (Groupe),(418) 862-2727,G0L,Canada
17013,Eutelmed,+33 1 40 26 07 32,75002,France
17056,EFI Automotive,,7000,Australia
17062,The Clatterbridge Cancer Centre NHS Foundation Trust,+44 151 556 5000,CH63 4JZ,United Kingdom
17063,Hunteed,33 6 12 31 49 86,75002,France
17087,ALTEO Alumina,+33 4 42 65 22 22, Gardanne, France
17096,Geox spa,,31044,Italy
17173,ESPCI,+33 1 40 79 44 00, Paris, France
17206,Nextformation,+33 1 42 03 77 00,75008,France
17221,UnternehmerTUM GmbH - Center for Innovation and Business Creation at TUM,+49 89 1894690,85748,Germany
17236,4Murs,+33 3 20 93 31 50,57155,France
17256,Fayat Batiment,33 5 56 00 21 00,91350,Italy
17272,Ralawise,+44 800 212180, TENTH AVENUE," DEESIDE INDUSTRIAL PARK"""
17337,Infinera,(408) 572-5200,94089,United States
17369,Zurich,+41 44 625 25 25,8002,Switzerland
17388,Smurfit Kappa Group PLC,+353 12027000, CLONSKEAGH,
17404,Gezim Interim,33 3 88 21 59 17,67000,France
17424,Tagadamedia,,75017,France
17443,ALSTOM,+33 1 57 06 10 42,18001,France
17459,Homeloop,,75002,France
17473,AXA Assistance,33 1 55 92 40 00,92321,France
17485,Amaris Hospitality,,G2 3DH,United Kingdom
17492,Le Coq Sportif,33 3 88 64 75 00," AÉROPARC 1""",Entzheim
17537,Eutelsat,,20006,
17549,Foodles,,92110,France
17564,Armand Thiery,33 1 45 19 33 33,92309,France
17641,QuintilesIMS,+1 919-998-2000,27703,United States
17740,Academic Work Finland,+358 10 6805600,00180,Finland
17777,GROUPE LATTY,+33 2 37 44 77 77,91400,France
17783,Amplifon,,55446,
17820,CHELA+,,94100,France
17848,ITER,33 4 42 17 66 25,13115,France
17898,Bauhaus Espana,+34 932 23 19 23,94043,Spain
17931,CHEUVREUX NOTAiRES,+33 1 44 90 14 14,75008,France
17933,Innolink,+358 300 870880,33100,Finland
17980,Maltem Consulting Group,33 1 53 78 13 00,92200,France
17998,Tereos,33 3 28 38 79 30,02390,France
18014,Premaccess SA,+41 44 586 77 74,1700,Switzerland
18020,igsgroupe.com,,75010,France
18024,Gunnebo AB,1 (905) 595-4140, Västra Götaland County,10000
18066,Campus Pro,+33 3 20 84 36 40,59260,France
18074,gdf74.com,,,
18114,Schlumberger,+1 713-375-3400,77478,United States
18124,COMPTOIRS DU MULTIMEDIA,33153839240,75008,France
18151,"""Aena SME",,109 Calle de Arturo Soria,Madrid
18155,Adecco Luxembourg,,8152,Switzerland
18156,DxO,33 1 55 20 55 99,92100,France
18172,Acteos,+33 320114464,59100,France
18191,Talend,+1 650-539-3200,94065,United States
18208,Eversheds,+44 20 7919 4500,EC2V 7WS,United Kingdom
18287,MKTG,(212) 366-3400, New York, United States
18334,Ernst & Young LLP,+81 3-3503-1100,10036,United States
18339,Sdez,+33 3 20 28 02 02, Nord-Pas-de-Calais,59910
18344,Coriolis Composites,33 2 97 59 94 98," Z.A. DU MOURILLON""",Quéven
18356,Groupe Roullier,33 2 99 16 52 90,35400,France
18387,Nurseline Healthcare,(732) 462-4400,BS32 0BQ,United Kingdom
18463,"""Hubspot",,,Cambridge
18476,Groupe Provalliance,+33 1 45 61 69 70, Île-de-France," 75012"""
18498,Reunica,,92599,France
18696,groupama-oc.fr,,,
18711,OVH LTD,,,
18744,Mapi Group Company,,40504,France
18749,Octoly,,,
18772,Swansea University,+44 1792 205678,SA2,United Kingdom
18777,Redcats,33 1 56 92 98 00,75009,France
18808,Lyf Pay,+33 9 81 86 41 81,75001,France
18810,Groupe SEB,+33 4 72 18 18 18, Écully, France
18837,AZENN,33 1 69 29 35 10,11801,France
18847,Albéa,,20355,France
18856,Interiman S.A.,41 21 601 86 90,1006,Switzerland
18860,ogury,,10004,United States
18875,PCM S.A.,+33 1 77 68 31 31, Levallois-Perret, France
18890,deloitte.be,,1831,Belgium
18923,"""Démarche",,3 Rue de la Vigie,Lausanne
18924,BDO,+33 4 50 18 24 24,75116,France
18955,Infotel,+33 148973838,33743,France
18956,ACTIA Group,,46514,
18960,FINALCAD,,91400,France
19026,National Instruments,(512) 683-0100,78759,United States
19032,Schoolab,,75002,France
19033,Salomon,33 4 50 65 41 41,74370,France
19057,Deloitte,352 45 1451,2220,Luxembourg
19089,Logmatic.io,,75015,France
19097,Factofrance,33 1 46 35 70 00,92988,France
19244,Corsair International,33 1 49 79 49 12," CEDEX""",Rungis
19249,Fullcar Services By Feedback,+33 1 41 49 05 45,92400,France
19266,Direction générale de la cohésion sociale,,75007,France
19276,Business & Decision,+33 156212121,75017,France
19287,LGI Consulting,33 (0)1 8416 3073,75011,France
19318,Acces Industrie,+33 553882798,47400,France
19364,TMP Worldwide,+1 484-880-4451,10004,United States
19376,Travaux.com,+33 4 42 24 53 60, Provence-Alpes-Côte d'Azur,10000
19423,FMS Wertmanagement Service GmbH,+49 89 540240,85716,Germany
19430,Ecole Polytechnique,0033-0153854010,91128,France
19453,Soprasteria,(203) 367-9454, Paris, France
19464,harwell management,,,
19515,Hervé thermique,33 2 47 68 36 00,76430,France
19520,Approach People Recruitment Ltd,+353 1 400 3500,,Ireland
19551,Eptica,+33 1 47 12 68 88, Île-de-France,92100
19657,IMS Health Incorporated,+370 5 269 1662,06810,United States
19687,Qualiac SA,33 4 71 64 60 26,94111,France
19729,Mapvision,+358 20 8389389,00390,Finland
19774,Vi Technology Mycronic,+33 4 76 75 85 65,38120,France
19826,LÉA NATURE,33 5 46 34 30 00,17183,France
19842,eFounders,,75009,France
19845,Manoir Industries,,,France
19915,SoftBank Robotics,6179866704, Issy-les-Moulineaux, France
19927,PwC,+1 646-471-8897,10017,United States
19929,Oxford Brookes University,+44 1865 488400,OX3,United Kingdom
19942,My Webspot,+33 1 85 08 96 01,75002,France
19981,Sensée,+44 20 7034 2000,W4 4JD,United Kingdom
20008,Université Jean Moulin Lyon 3,+33 4 78 78 78 78,69008,France
20017,Nice - National Institute For Health And Care Excellence,+44 845 003 7780,M1 4BT,United Kingdom
20059,Saba Software,(650) 581-2500,94568,United States
20093,GénéraledesServices,33 8 00 77 77 00,31500,France
20117,Minelli,(514) 289-4222,75015,France
20121,Adyen,+31 202401680,1011DJ,Netherlands
20122,michael page,+1 203-905-5285,10017,United States
20146,Ezakus,,10001,United States
20151,Del Arte,+33 4 76 62 74 33,75008,France
20187,AMFINE your RegTech Partner,+33 1 80 96 41 60,75008,France
20198,The Hoxton,+44 20 7550 1000,EC1V 4QJ,United Kingdom
20212,ACCIONA,+34 916632850,28108,Spain
20240,Sitel,615-301-7100,33131,United States
20243,Coty Inc.,+1 212-389-7300,10118,United States
20248,DIABOLOCOM,33173034500,92300,France
20259,Weishaupt SAS,33 3 89 20 50 50,21040,France
20281,Renewable Energy Systems Ltd.,+44 1923 299200, England,WD4 8LR
20346,Yorkshire Building Society,+44 12 7474 0740," YORKSHIRE DR""",Bradford
20389,Gan,+33 4 91 92 19 10,13006,France
20417,Luxembourg Institute of Science and Technology (LIST),+352 27 58 88 1,,Luxembourg
20453,TBWA Paris,33 1 49 09 70 10,92100,France
20503,SONOCO,+1 843-383-7000,29550,United States
20547,Dechert LLP,(215) 994-2000,19104,United States
20577,TALLY WEiJL,+41615686000,4051,Switzerland
20636,Malherbe Paris,+33 1 53 42 48 48,75008,France
20659,FONCIA,33 6 15 26 29 62,33063,France
20674,L'Oréal,+33 1 47 56 70 00,92117,
20696,Allergy Therapeutics,+44 1903 844720,BN14 8SA,United Kingdom
20723,Creditsafe Business Solutions Ltd.,+1 855-551-6903,18104,United States
20740,Decoded,+44 20 3583 0972,N1 7LG,United Kingdom
20747,Jules,+33 3 86 83 17 17,59800,France
20780,Quable,+33 1 82 83 16 56,75010,France
20916,Hovis Ltd,+44 1494 428000,HP12 3QS,United Kingdom
20919,Q-Park France,33 8 10 07 72 75,92100,France
20939,sciences-po.org,,75007,France
20941,Trafford Metropolitan Borough Council,441619125931,M32 0TH,United Kingdom
20963,SFR,33 1 71 71 10 00,75015,France
20968,Marriott International Inc.,+1 301-380-3000,20817,United States
20983,Siderlog,+33 1 74 90 50 40,92130,France
21007,Beauty Bay Ltd,,M5 3EF,United Kingdom
21083,Zcomme,33 1 49 70 85 85,75010,France
21115,Sadec Akelys,+33 1 53 53 58 00,,France
21155,Club Identicar,,92370,France
21178,VINCI Immobilier,+1 501-456-9488, Île-de-France,92106
21195,Olympic Delivery Authority (ODA),442072116000,W1T 7PA,United Kingdom
21201,Clark Contracts,+44 141 847 8787,PA3 1RY,United Kingdom
21259,Rother District Council,+44 1424 787000,TN39 3JX,United Kingdom
21290,Sfeir Benelux,+352 26 54 47 1,3372,Luxembourg
21342,ACCENTURE,, Dublin 2,12210
21350,Adecco,+32 2 435 60 20,1702,Belgium
21358,Softwareone,+41 844 445 544,6370,Switzerland
21375,"""Bemis Company",,1 Neenah Center,Neenah
21427,BUTAGAZ,33 1 46 39 33 33,92300,France
21430,GROOPTOWN,,,France
21478,"""Energizer Brands",,533 Maryville University Drive,
21500,NCC Group,+44 161 209 5200,M3 3AQ,United Kingdom
21510,Alltricks,+33 1 30 48 90 07,10099,France
21554,NTN-SNR,+33 4 50 65 30 00,74000,France
21629,Manpower France,33 1 57 66 10 40,75017,France
21660,Intrum Justitia,+46 8 546 102 00,RH2 7JP,United Kingdom
21686,L'Oréal,+33 1 47 56 70 00,92117,
21688,Duqueine Composites Antlantique,+33 4 78 98 39 93, Rhone-Alpes," 69001"""
21695,Groupe Atlantic,+33251443434,92340,France
21793,Toys R Us,+1 973-617-3500,07470,United States
21868,Amundi,+33 176321716,75015,France
21883,Grapeshot,,10005,
21919,Vodafone,+44 1635 33251," The Connection""",Newbury
21925,WURTH INDUSTRIE FRANCE,+33 3 90 40 63 10,67150,France
21995,Beeline Group,+49 221 962750, Köln, Germany
22006,The Agent,33 1 45 87 88 43,75002,France
22026,ICF Mostra,+32 2 537 44 00,22031,Belgium
22101,Starcom Worldwide,212-468-3789,60601,United States
22114,Casper,(888) 498-0003,10003,United States
22137,Kusmi Tea,(212) 486-2843, Paris, France
22162,Airsorted,+44 20 3389 8886,EC1M 6HJ,United Kingdom
22166,Ecritel,+33 1 40 61 20 00,75017,France
22183,Yum! Brands RSC,+1 502-874-8300,40213,United States
22184,Guarding UK,+44 870 224 0277,W1S 3HF,United Kingdom
22192,Groupe Caisse d'Epargne,+33158404142," avenue Pierre Mendès France""",Paris
22200,HomeExchange.com,(347) 688-6925,02139,United States
22203,Helvar,358 9565 41,94304,Finland
22224,Hogart,+44 20 7240 6400,10003,United Kingdom
22263,GROUPE SUP DE CO LA ROCHELLE,+33 5 46 51 77 00, Aquitaine-Limousin-Poitou-Charentes," 17000"""
22270,Havas Lynx,+44 161 228 7756,M1 6JX,United Kingdom
22283,Crédit Agricole Charente-Maritime Deux-Sèvres,+33 9 69 39 92 91,17100,France
22305,Petzl,(801) 926-1500, Crolles, France
22306,Banque Populaire Méditerranée (BPMED),33 4 93 21 52 00, PROMENADE DES ANGLAIS," CEDEX 3"""
22307,AFPA,+33 5 61 17 28 10," PLACE DU GENERAL DE GAULLE""",MONTREUIL
22315,My Little Paris,33 9 82 33 26 55,75009,France
22365,Banque Palatine,,,
22386,emagine GmbH,,EC4N 7BL,United Kingdom
22411,PRO EVOLUTION,+33 3 89 33 28 80,68350,France
22446,Paris-Sud University,+33 1 69 15 67 50,91400,France
22535,Crédit Agricole d'Aquitaine,33 5 56 90 40 40, Nouvelle-Aquitaine,33063
22660,Néo-Soft Groupe,+33 2 99 83 98 02, Paris, France
22683,Groupe Caisse d'Epargne,+33158404142," avenue Pierre Mendès France""",Paris
22696,Geser-Best,+33 4 42 97 62 44,31770,France
22717,Elefantly,,94111,United States
22723,AriadNEXT,33 2 30 96 05 70,35700,France
22729,Micro,(614) 850-3000,43026,United States
22734,Aduno Gruppe,+41 58 958 60 00," PO BOX 7007""",Zurich
22740,Orapi SA,+33 474402000,01150,France
22769,Artelia,,69003,France
22775,Entrecom,33 1 53 09 39 00,75018,France
22805,Global Brands Group (a Member Of The Fung Group),,10118,Hong Kong
22807,Keys Asset Management (Groupe),0033970170255,W1F 8BH,Luxembourg
22815,WAISSO,,75116,France
22830,DestinationSkin Group Ltd,+44 845 125 8415,SN3 3RT,United Kingdom
22884,Dior,,75008,France
22888,Selectra,+33 1 71 70 96 16, Paris, France
22911,ACO,,08270,United States
22951,Applium,,,
22969,Unruly,44 20 7199 5800,E1 5LP,United Kingdom
23002,Cosem,+33 1 55 56 62 50,75008,France
23032,Teaminside,,75008,France
23042,Nuclear Decommissioning Authority,441925802033,CA24 3HU,United Kingdom
23136,CIRAD,+33 4 67 61 58 00, Occitanie,75116
23148,"""DirectEmployers Association",,9002 Purdue Road,Indianapolis
23162,DAN PARIS,+33 1 49 09 70 10,92100,France
23178,Matmut,33 2 35 03 68 68,79092,France
23187,ETF,33 1 30 40 59 40,95250,France
23285,"""Ai3",,"""Boulogne-Billancourt"," France"""
23301,Broker by Empruntis,33 1 48 13 00 00,93200,France
23313,La Chose,+33 1 49 96 67 70,75004,France
23361,Walmart Ecommerce,+1 501-273-4000,94086,United States
23453,Klaxoon,,,
23456,Hologic,(800) 442-9892,01752,United States
